Date,close,year,month,dom,day_name,month_name,dow,eom,days_to_eom,wom,returns,cum_returns,returns0
2013-06-24,1573.09,2013,6,24,Monday,June,0,2013-06-30,-6.0,4,-0.012219313502972895,0.09601095736538934,-0.012144960846002695
2013-06-25,1588.03,2013,6,25,Tuesday,June,1,2013-06-30,-5.0,4,0.009452416382998763,0.1054633737483881,0.009497231563356134
2013-06-26,1603.26,2013,6,26,Wednesday,June,2,2013-06-30,-4.0,4,0.009544802023650156,0.11500817577203826,0.00959049892004571
2013-06-27,1613.2,2013,6,27,Thursday,June,3,2013-06-30,-3.0,4,0.0061807276592702465,0.1211889034313085,0.006199867769419942
2013-06-28,1606.28,2013,6,28,Friday,June,4,2013-06-30,-2.0,4,-0.00429883748729587,0.11689006594401263,-0.004289610711629144
2013-07-01,1614.96,2013,7,1,Monday,July,0,2013-07-31,-30.0,1,0.005389242036255126,0.12227930798026776,0.0054037901237642405
2013-07-02,1614.08,2013,7,2,Tuesday,July,1,2013-07-31,-29.0,1,-0.0005450536517273008,0.12173425432854046,-0.0005449051369693647
2013-07-03,1615.41,2013,7,3,Wednesday,July,2,2013-07-31,-28.0,1,0.000823659509824104,0.12255791383836456,0.0008239988104679075
2013-07-05,1631.89,2013,7,5,Friday,July,4,2013-07-31,-26.0,1,0.010150057885384811,0.13270797172374937,0.010201744448777639
2013-07-08,1640.46,2013,7,8,Monday,July,0,2013-07-31,-23.0,2,0.005237838002117634,0.137945809725867,0.005251579456948763
2013-07-09,1652.32,2013,7,9,Tuesday,July,1,2013-07-31,-22.0,2,0.007203670629322367,0.14514948035518938,0.007229679480145856
2013-07-10,1652.62,2013,7,10,Wednesday,July,2,2013-07-31,-21.0,2,0.0001815464128389621,0.14533102676802834,0.00018156289338633336
2013-07-11,1675.02,2013,7,11,Thursday,July,3,2013-07-31,-20.0,2,0.013463198150456712,0.15879422491848505,0.013554235093367062
2013-07-12,1680.19,2013,7,12,Friday,July,4,2013-07-31,-19.0,2,0.003081776754226162,0.1618760016727112,0.0030865303100859887
2013-07-15,1682.5,2013,7,15,Monday,July,0,2013-07-31,-16.0,3,0.001373900278267115,0.16324990195097833,0.0013748445116326113
2013-07-16,1676.26,2013,7,16,Tuesday,July,1,2013-07-31,-15.0,3,-0.003715661243548496,0.15953424070742983,-0.0037087667161961324
2013-07-17,1680.91,2013,7,17,Wednesday,July,2,2013-07-31,-14.0,3,0.0027701921402023544,0.16230443284763219,0.0027740326679632776
2013-07-18,1689.37,2013,7,18,Thursday,July,3,2013-07-31,-13.0,3,0.005020364936359378,0.16732479778399156,0.005032988083835344
2013-07-19,1692.09,2013,7,19,Friday,July,4,2013-07-31,-12.0,3,0.0016087728890168407,0.1689335706730084,0.0016100676583579165
2013-07-22,1695.53,2013,7,22,Monday,July,0,2013-07-31,-9.0,4,0.0020309250638508303,0.17096449573685923,0.00203298878901248
2013-07-23,1692.39,2013,7,23,Tuesday,July,1,2013-07-31,-8.0,4,-0.0018536452449211538,0.16911085049193808,-0.0018519283056034341
2013-07-24,1685.94,2013,7,24,Wednesday,July,2,2013-07-31,-7.0,4,-0.0038184593198931083,0.16529239117204497,-0.0038111782745112732
2013-07-25,1690.25,2013,7,25,Thursday,July,3,2013-07-31,-6.0,4,0.0025531752308376454,0.16784556640288262,0.002556437358387509
2013-07-26,1691.65,2013,7,26,Friday,July,4,2013-07-31,-5.0,4,0.0008279370058090763,0.1686735034086917,0.0008282798402603486
2013-07-29,1685.33,2013,7,29,Monday,July,0,2013-07-31,-2.0,5,-0.0037429936680695164,0.16493050974062218,-0.0037359973989892215
2013-07-30,1685.96,2013,7,30,Tuesday,July,1,2013-07-31,-1.0,5,0.00037374417942892535,0.1653042539200511,0.0003738140304867521
2013-07-31,1685.73,2013,7,31,Wednesday,July,2,2013-07-31,0.0,5,-0.0001364300990642775,0.16516782382098683,-0.00013642079290143716
2013-08-01,1706.87,2013,8,1,Thursday,August,3,2013-08-31,-30.0,1,0.01246257950487184,0.17763040332585867,0.01254056106256618
2013-08-02,1709.67,2013,8,2,Friday,August,4,2013-08-31,-29.0,1,0.0016390855232915058,0.17926948884915017,0.0016404295581973205
2013-08-05,1707.14,2013,8,5,Monday,August,0,2013-08-31,-26.0,1,-0.0014809137542792783,0.1777885750948709,-0.001479817742605305
2013-08-06,1697.37,2013,8,6,Tuesday,August,1,2013-08-31,-25.0,1,-0.005739461373171828,0.17204911372169907,-0.005723022130581068
2013-08-07,1690.91,2013,8,7,Wednesday,August,2,2013-08-31,-24.0,1,-0.003813148752417561,0.1682359649692815,-0.003805887932507246
2013-08-08,1697.48,2013,8,8,Thursday,August,3,2013-08-31,-23.0,2,0.003877952793855499,0.172113917763137,0.0038854817819991005
2013-08-09,1691.42,2013,8,9,Friday,August,4,2013-08-31,-22.0,2,-0.003576385528766046,0.16853753223437096,-0.003569997879209197
2013-08-12,1689.47,2013,8,12,Monday,August,0,2013-08-31,-19.0,2,-0.001153542538344432,0.16738398969602652,-0.0011528774639061323
2013-08-13,1694.16,2013,8,13,Tuesday,August,1,2013-08-31,-18.0,2,0.002772172491395608,0.17015616218742213,0.0027760185146821215
2013-08-14,1685.39,2013,8,14,Wednesday,August,2,2013-08-31,-17.0,2,-0.005190051744276225,0.1649661104431459,-0.005176606695943664
2013-08-15,1661.32,2013,8,15,Thursday,August,3,2013-08-31,-16.0,3,-0.014384523926260329,0.15058158651688558,-0.01428156094435129
2013-08-16,1655.83,2013,8,16,Friday,August,4,2013-08-31,-15.0,3,-0.003310073414007242,0.14727151310287834,-0.003304601160523002
2013-08-19,1646.06,2013,8,19,Monday,August,0,2013-08-31,-12.0,3,-0.005917840093266236,0.1413536730096121,-0.005900364167819139
2013-08-20,1652.35,2013,8,20,Tuesday,August,1,2013-08-31,-11.0,3,0.0038139634700922187,0.14516763647970432,0.0038212458841111463
2013-08-21,1642.8,2013,8,21,Wednesday,August,2,2013-08-31,-10.0,3,-0.00579641396520536,0.13937122251449896,-0.005779647169183222
2013-08-22,1656.96,2013,8,22,Thursday,August,3,2013-08-31,-9.0,4,0.008582495040714733,0.1479537175552137,0.008619430241051829
2013-08-23,1663.5,2013,8,23,Friday,August,4,2013-08-31,-8.0,4,0.003939218335412775,0.15189293589062647,0.003946987253765855
2013-08-26,1656.78,2013,8,26,Monday,August,0,2013-08-31,-5.0,4,-0.004047856913079073,0.1478450789775474,-0.004039675383228136
2013-08-27,1630.48,2013,8,27,Tuesday,August,1,2013-08-31,-4.0,4,-0.016001509567328043,0.13184356941021935,-0.01587416555004284
2013-08-28,1634.96,2013,8,28,Wednesday,August,2,2013-08-31,-3.0,4,0.002743889222156959,0.1345874586323763,0.002747657131642267
2013-08-29,1638.17,2013,8,29,Thursday,August,3,2013-08-31,-2.0,5,0.0019614259312179527,0.13654888456359426,0.0019633507853402676
2013-08-30,1632.97,2013,8,30,Friday,August,4,2013-08-31,-1.0,5,-0.003179322425926223,0.13336956213766804,-0.003174273732274413
2013-09-03,1639.77,2013,9,3,Tuesday,September,1,2013-09-30,-27.0,1,0.00415554537513696,0.137525107512805,0.00416419162630044
2013-09-04,1653.08,2013,9,4,Wednesday,September,2,2013-09-30,-26.0,1,0.008084226423428653,0.14560933393623365,0.008116992017173086
2013-09-05,1655.08,2013,9,5,Thursday,September,3,2013-09-30,-25.0,1,0.001209131507343919,0.14681846544357757,0.0012098628015582147
2013-09-06,1655.17,2013,9,6,Friday,September,4,2013-09-30,-24.0,1,5.437655767526195e-05,0.14687284200125283,5.437803610708336e-05
2013-09-09,1671.71,2013,9,9,Monday,September,0,2013-09-30,-21.0,2,0.009943332056093546,0.15681617405734638,0.00999293123969136
2013-09-10,1683.99,2013,9,10,Tuesday,September,1,2013-09-30,-20.0,2,0.0073189229171095604,0.16413509697445594,0.0073457716948512886
2013-09-11,1689.13,2013,9,11,Wednesday,September,2,2013-09-30,-19.0,2,0.0030476259239931025,0.16718272289844904,0.0030522746572130277
2013-09-12,1683.42,2013,9,12,Thursday,September,3,2013-09-30,-18.0,2,-0.003386165041857403,0.16379655785659164,-0.00338043845056335
2013-09-13,1687.99,2013,9,13,Friday,September,4,2013-09-30,-17.0,2,0.0027110335432416477,0.1665075913998333,0.002714711717812568
2013-09-16,1697.6,2013,9,16,Monday,September,0,2013-09-30,-14.0,3,0.005677016891980635,0.17218460829181392,0.0056931616893465264
2013-09-17,1704.76,2013,9,17,Tuesday,September,1,2013-09-30,-13.0,3,0.0042088494865897275,0.17639345777840365,0.004217719132893594
2013-09-18,1725.52,2013,9,18,Wednesday,September,2,2013-09-30,-12.0,3,0.012104115967810358,0.188497573746214,0.01217766723761704
2013-09-19,1722.34,2013,9,19,Thursday,September,3,2013-09-30,-11.0,3,-0.0018446229845165973,0.1866529507616974,-0.0018429227131532278
2013-09-20,1709.91,2013,9,20,Friday,September,4,2013-09-30,-10.0,3,-0.007243093796933664,0.17940985696476375,-0.007216925810234809
2013-09-23,1701.84,2013,9,23,Monday,September,0,2013-09-30,-7.0,4,-0.004730718868817263,0.17467913809594648,-0.0047195466428058275
2013-09-24,1697.42,2013,9,24,Tuesday,September,1,2013-09-30,-6.0,4,-0.0026005674711671034,0.17207857062477938,-0.0025971889249282176
2013-09-25,1692.77,2013,9,25,Wednesday,September,2,2013-09-30,-5.0,4,-0.0027432108029445956,0.16933535982183479,-0.0027394516383688616
2013-09-26,1698.67,2013,9,26,Thursday,September,3,2013-09-30,-4.0,4,0.0034793515156161803,0.17281471133745097,0.0034854114853171136
2013-09-27,1691.75,2013,9,27,Friday,September,4,2013-09-30,-3.0,4,-0.00408209579302099,0.16873261554442998,-0.004073775365432963
2013-09-30,1681.55,2013,9,30,Monday,September,0,2013-09-30,0.0,5,-0.0060475090187601666,0.1626851065256698,-0.006029259642382212
2013-10-01,1695.0,2013,10,1,Tuesday,October,1,2013-10-31,-30.0,1,0.007966753720975994,0.1706518602466458,0.007998572745383736
2013-10-02,1693.87,2013,10,2,Wednesday,October,2,2013-10-31,-29.0,1,-0.0006668889877037287,0.16998497125894207,-0.0006666666666667043
2013-10-03,1678.66,2013,10,3,Thursday,October,3,2013-10-31,-28.0,1,-0.009019995744481868,0.1609649755144602,-0.008979437619179631
2013-10-04,1690.5,2013,10,4,Friday,October,4,2013-10-31,-27.0,1,0.007028487065575462,0.16799346258003567,0.007053244850058871
2013-10-07,1676.12,2013,10,7,Monday,October,0,2013-10-31,-24.0,1,-0.008542744623655452,0.15945071795638022,-0.008506359065365343
2013-10-08,1655.45,2013,10,8,Tuesday,October,1,2013-10-31,-23.0,2,-0.012408723348867667,0.14704199460751255,-0.012332052597665899
2013-10-09,1656.4,2013,10,9,Wednesday,October,2,2013-10-31,-22.0,2,0.00057369749599534,0.1476156921035079,0.0005738620918782633
2013-10-10,1692.56,2013,10,10,Thursday,October,3,2013-10-31,-21.0,2,0.021595603003649266,0.16921129510715716,0.0218304757304999
2013-10-11,1703.2,2013,10,11,Friday,October,4,2013-10-31,-20.0,2,0.006266658904207745,0.1754779540113649,0.006286335491799466
2013-10-14,1710.14,2013,10,14,Monday,October,0,2013-10-31,-17.0,2,0.004066403911189731,0.17954435792255463,0.004074682949741781
2013-10-15,1698.06,2013,10,15,Tuesday,October,1,2013-10-31,-16.0,3,-0.007088815554411099,0.17245554236814353,-0.007063749166735023
2013-10-16,1721.54,2013,10,16,Wednesday,October,2,2013-10-31,-15.0,3,0.013732816122980829,0.18618835849112436,0.013827544374168221
2013-10-17,1733.15,2013,10,17,Thursday,October,3,2013-10-31,-14.0,3,0.006721323017651493,0.19290968150877585,0.006743961801642717
2013-10-18,1744.5,2013,10,18,Friday,October,4,2013-10-31,-13.0,3,0.006527419550148572,0.19943710105892443,0.00654876958139794
2013-10-21,1744.66,2013,10,21,Monday,October,0,2013-10-31,-10.0,3,9.171261857421342e-05,0.19952881367749864,9.17168243050881e-05
2013-10-22,1754.67,2013,10,22,Tuesday,October,1,2013-10-31,-9.0,4,0.005721110785884775,0.20524992446338342,0.0057375075946028975
2013-10-23,1746.38,2013,10,23,Wednesday,October,2,2013-10-31,-8.0,4,-0.004735730991225928,0.2005141934721575,-0.0047245350977676015
2013-10-24,1752.07,2013,10,24,Thursday,October,3,2013-10-31,-7.0,4,0.0032528719960209784,0.20376706546817847,0.003258168325335653
2013-10-25,1759.77,2013,10,25,Friday,October,4,2013-10-31,-6.0,4,0.004385172638319723,0.2081522381064982,0.004394801577562557
2013-10-28,1762.11,2013,10,28,Monday,October,0,2013-10-31,-3.0,4,0.0013288359309981956,0.20948107403749638,0.0013297192246712886
2013-10-29,1771.95,2013,10,29,Tuesday,October,1,2013-10-31,-2.0,5,0.005568680457237463,0.21504975449473385,0.0055842143793520815
2013-10-30,1763.31,2013,10,30,Wednesday,October,2,2013-10-31,-1.0,5,-0.004887910480131374,0.21016184401460247,-0.004875984085329743
2013-10-31,1756.54,2013,10,31,Thursday,October,3,2013-10-31,0.0,5,-0.0038467595768496565,0.20631508443775282,-0.0038393702752210768
2013-11-01,1761.64,2013,11,1,Friday,November,4,2013-11-30,-29.0,1,0.0028992283353028725,0.2092143127730557,0.0029034351623078436
2013-11-04,1767.93,2013,11,4,Monday,November,0,2013-11-30,-26.0,1,0.0035641773126338094,0.2127784900856895,0.003570536545491665
2013-11-05,1762.97,2013,11,5,Tuesday,November,1,2013-11-30,-25.0,1,-0.002809483849739891,0.2099690062359496,-0.0028055409433631606
2013-11-06,1770.49,2013,11,6,Wednesday,November,2,2013-11-30,-24.0,1,0.00425645761015403,0.21422546384610364,0.004265529192215345
2013-11-07,1747.15,2013,11,7,Thursday,November,3,2013-11-30,-23.0,1,-0.013270455489020172,0.20095500835708346,-0.013182791204694677
2013-11-08,1770.61,2013,11,8,Friday,November,4,2013-11-30,-22.0,2,0.013338231039016435,0.2142932393960999,0.013427582062215393
2013-11-11,1771.89,2013,11,11,Monday,November,0,2013-11-30,-19.0,2,0.0007226535247450983,0.215015892920845,0.000722914701713151
2013-11-12,1767.69,2013,11,12,Tuesday,November,1,2013-11-30,-18.0,2,-0.002373164031420849,0.21264272888942415,-0.0023703503039127494
2013-11-13,1782.0,2013,11,13,Wednesday,November,2,2013-11-30,-17.0,2,0.008062719573425525,0.22070544846284967,0.008095310829387525
2013-11-14,1790.62,2013,11,14,Thursday,November,3,2013-11-30,-16.0,2,0.004825599547334747,0.22553104801018442,0.0048372615039280475
2013-11-15,1798.18,2013,11,15,Friday,November,4,2013-11-30,-15.0,3,0.004213113677386637,0.22974416168757106,0.004222001317979451
2013-11-18,1791.53,2013,11,18,Monday,November,0,2013-11-30,-12.0,3,-0.0037050389068857825,0.22603912278068528,-0.003698183719093806
2013-11-19,1787.87,2013,11,19,Tuesday,November,1,2013-11-30,-11.0,3,-0.0020450361935306915,0.22399408658715458,-0.0020429465317355344
2013-11-20,1781.37,2013,11,20,Wednesday,November,2,2013-11-30,-10.0,3,-0.003642235986196063,0.22035185060095852,-0.003635611090291757
2013-11-21,1795.85,2013,11,21,Thursday,November,3,2013-11-30,-9.0,3,0.008095716274423737,0.22844756687538226,0.008128575197741128
2013-11-22,1804.76,2013,11,22,Friday,November,4,2013-11-30,-8.0,4,0.00494917149427998,0.23339673836966224,0.00496143887295708
2013-11-25,1802.48,2013,11,25,Monday,November,0,2013-11-30,-5.0,4,-0.001264124540436562,0.23213261382922568,-0.0012633258715840645
2013-11-26,1802.75,2013,11,26,Tuesday,November,1,2013-11-30,-4.0,4,0.00014978239973828522,0.23228239622896396,0.00014979361768219235
2013-11-27,1807.23,2013,11,27,Wednesday,November,2,2013-11-30,-3.0,4,0.002482009484745973,0.23476440571370993,0.0024850922202190873
2013-11-29,1805.81,2013,11,29,Friday,November,4,2013-11-30,-1.0,5,-0.0007860417117511176,0.23397836400195882,-0.000785732861893651
2013-12-02,1800.9,2013,12,2,Monday,December,0,2013-12-31,-29.0,1,-0.0027227046439559643,0.23125565935800285,-0.0027190014453346567
2013-12-03,1795.15,2013,12,3,Tuesday,December,1,2013-12-31,-28.0,1,-0.003197956035316807,0.22805770332268605,-0.0031928480204341803
2013-12-04,1792.81,2013,12,4,Wednesday,December,2,2013-12-31,-27.0,1,-0.0013043625524060687,0.22675334077027998,-0.001303512241316973
2013-12-05,1785.03,2013,12,5,Thursday,December,3,2013-12-31,-26.0,1,-0.004348999542987286,0.2224043412272927,-0.004339556338931572
2013-12-06,1805.09,2013,12,6,Friday,December,4,2013-12-31,-25.0,1,0.011175230224585775,0.23357957145187846,0.011237906365719308
2013-12-09,1808.37,2013,12,9,Monday,December,0,2013-12-31,-22.0,2,0.00181543501289827,0.23539500646477673,0.001817083912713402
2013-12-10,1802.62,2013,12,10,Tuesday,December,1,2013-12-31,-21.0,2,-0.0031847248870446876,0.23221028157773205,-0.0031796590299552063
2013-12-11,1782.22,2013,12,11,Wednesday,December,2,2013-12-31,-20.0,2,-0.011381383944921275,0.22082889763281077,-0.011316861013413781
2013-12-12,1775.5,2013,12,12,Thursday,December,3,2013-12-31,-19.0,2,-0.003777704817572669,0.2170511928152381,-0.0037705782675540034
2013-12-13,1775.32,2013,12,13,Friday,December,4,2013-12-31,-18.0,2,-0.00010138503227707929,0.21694980778296102,-0.0001013798929879739
2013-12-16,1786.54,2013,12,16,Monday,December,0,2013-12-31,-15.0,3,0.006300100010277809,0.22324990779323883,0.006319987382556347
2013-12-17,1781.0,2013,12,17,Tuesday,December,1,2013-12-31,-14.0,3,-0.0031057840714820983,0.22014412372175673,-0.0031009661132691546
2013-12-18,1810.65,2013,12,18,Wednesday,December,2,2013-12-31,-13.0,3,0.016510892525584353,0.2366550162473411,0.01664795058955648
2013-12-19,1809.6,2013,12,19,Thursday,December,3,2013-12-31,-12.0,3,-0.0005800704533900358,0.23607494579395105,-0.0005799022450502234
2013-12-20,1818.32,2013,12,20,Friday,December,4,2013-12-31,-11.0,3,0.004807171488048212,0.24088211728199926,0.004818744473916947
2013-12-23,1827.99,2013,12,23,Monday,December,0,2013-12-31,-8.0,4,0.005304004689709707,0.24618612197170897,0.005318095824717428
2013-12-24,1833.32,2013,12,24,Tuesday,December,1,2013-12-31,-7.0,4,0.002911528259120111,0.24909765023082908,0.0029157708740199517
2013-12-26,1842.02,2013,12,26,Thursday,December,3,2013-12-31,-5.0,4,0.004734264720873682,0.25383191495170276,0.004745489058102237
2013-12-27,1841.4,2013,12,27,Friday,December,4,2013-12-31,-4.0,4,-0.00033664366586183547,0.25349527128584093,-0.0003365870077414179
2013-12-30,1841.07,2013,12,30,Monday,December,0,2013-12-31,-1.0,5,-0.00017922752982801882,0.2533160437560129,-0.00017921146953414624
2013-12-31,1848.36,2013,12,31,Tuesday,December,1,2013-12-31,0.0,5,0.003951835100449053,0.25726787885646196,0.003959653896918658
2014-01-02,1831.98,2014,1,2,Thursday,January,3,2014-01-31,-29.0,1,-0.008901410280450328,0.24836646857601163,-0.008861910017529007
2014-01-03,1831.37,2014,1,3,Friday,January,4,2014-01-31,-28.0,1,-0.00033302851523142607,0.2480334400607802,-0.000332973067391662
2014-01-06,1826.77,2014,1,6,Monday,January,0,2014-01-31,-25.0,1,-0.00251494061165225,0.24551849944912796,-0.0025117807979817552
2014-01-07,1837.88,2014,1,7,Tuesday,January,1,2014-01-31,-24.0,1,0.006063353410312722,0.2515818528594407,0.006081772746432401
2014-01-08,1837.49,2014,1,8,Wednesday,January,2,2014-01-31,-23.0,2,-0.00021222353203320665,0.2513696293274075,-0.0002122010142120434
2014-01-09,1838.13,2014,1,9,Thursday,January,3,2014-01-31,-22.0,2,0.00034824057245774753,0.2517178698998652,0.00034830121524476176
2014-01-10,1842.37,2014,1,10,Friday,January,4,2014-01-31,-21.0,2,0.00230403579714622,0.25402190569701144,0.0023066921273249275
2014-01-13,1819.2,2014,1,13,Monday,January,0,2014-01-31,-18.0,2,-0.012655942268644083,0.24136596342836736,-0.01257619262146037
2014-01-14,1838.88,2014,1,14,Tuesday,January,1,2014-01-31,-17.0,2,0.010759846624176284,0.25212581005254364,0.010817941952506738
2014-01-15,1848.38,2014,1,15,Wednesday,January,2,2014-01-31,-16.0,3,0.005152889148329898,0.25727869920087354,0.005166188114504422
2014-01-16,1845.89,2014,1,16,Thursday,January,3,2014-01-31,-15.0,3,-0.0013480337804585574,0.255930665420415,-0.001347125591058096
2014-01-17,1838.7,2014,1,17,Friday,January,4,2014-01-31,-14.0,3,-0.0039027458285234573,0.2520279195918915,-0.0038951400137603454
2014-01-21,1843.8,2014,1,21,Tuesday,January,1,2014-01-31,-10.0,3,0.0027698592046974113,0.25479777879658894,0.002773698808941072
2014-01-22,1844.86,2014,1,22,Wednesday,January,2,2014-01-31,-9.0,4,0.0005747344722362158,0.25537251326882515,0.0005748996637378045
2014-01-23,1828.46,2014,1,23,Thursday,January,3,2014-01-31,-8.0,4,-0.008929311341099755,0.2464432019277254,-0.008889563435707792
2014-01-24,1790.29,2014,1,24,Friday,January,4,2014-01-31,-7.0,4,-0.021096464610037557,0.22534673731768784,-0.020875490850223777
2014-01-27,1781.56,2014,1,27,Monday,January,0,2014-01-31,-4.0,4,-0.004888232923261349,0.2204585043944265,-0.0048763049561803
2014-01-28,1792.5,2014,1,28,Tuesday,January,1,2014-01-31,-3.0,4,0.0061219085114441185,0.2265804129058706,0.006140685691192083
2014-01-29,1774.2,2014,1,29,Wednesday,January,2,2014-01-31,-2.0,5,-0.010261676387288254,0.21631873651858236,-0.010209205020920487
2014-01-30,1794.19,2014,1,30,Thursday,January,3,2014-01-31,-1.0,5,0.011204049508505953,0.2275227860270883,0.011267049938000318
